source,title,description,content,url,publishedAt
Richmond.com,Israeli strikes kill dozens in Lebanon and isolated northern Gaza while Netanyahu and Trump speak,New Israeli strikes killed dozens of people Sunday including children in Lebanon and northern Gaza.,"DEIR AL-BALAH, Gaza Strip Israeli strikes killed dozens of people including children on Sunday in Lebanon and isolated northern Gaza, as the world watched for signs of how the U.S. election might aff… [+8477 chars]",https://richmond.com/news/nation-world/israel-war-middle-east-iran-hamas-hezbollah-benjamin-netanyahu-donald-trump/article_918e9728-236c-5412-bfa8-f9787280ceef.html,
[Removed],[Removed],[Removed],[Removed],https://removed.com,
Freerepublic.com,"Nextrush Unplugged Weekend*""The Liberal Capitalists Whipped The...Who Are Ultimately Jew Haters""*Is Netanyahu ""Trumped""?*Hierarchy Behind Elections In A Sinful World*Light At The End Of The Ukraine Tunnel*Geert Wilders And The Jew Hunt In Amsterdam*","The first song this week was something I heard because Jimmy Buffett's music... ""The Liberal Capitalists whipped The..."" Not that people but the election came out this way... October 7th, 2023 changed a lot in this world... Here's something to think about is …","Skip to comments.  Nextrush Unplugged Weekend*""The Liberal Capitalists Whipped The...Who Are Ultimately Jew Haters""*Is Netanyahu ""Trumped""?*Hierarchy Behind Elections In A Sinful World*Light At The E… [+2614 chars]",https://freerepublic.com/focus/f-bloggers/4277345/posts,
[Removed],[Removed],[Removed],[Removed],https://removed.com,
Breitbart News,Report: Netanyahu Confirms Israel Behind Pager Attack on Hezbollah,"Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the ""pager attacks"" that killed or wounded thousands of Hezbollah terrorists in September and disrupted the group's communications. The post Report: Netanyahu Confirm…",Israeli Prime Minister Benjamin Netanyahu reportedly confirmed Sunday that Israel was behind the “pager attacks” that killed or wounded thousands of Hezbollah terrorists in September and disrupted th… [+2194 chars],https://www.breitbart.com/middle-east/2024/11/11/report-netanyahu-confirms-israel-behind-pager-attack-on-hezbollah/,
Haaretz,Israeli ministers to discuss independent intelligence review body under Netanyahu,"According to the bill, the body will be tasked with providing alternative intelligence assessments before making any security-related decisions and will report directly to the prime minister","According to the bill, the body will be tasked with providing alternative intelligence assessments before making any security-related decisions and will report directly to the prime minister",https://www.haaretz.com/israel-news/2024-11-07/ty-article/.premium/israeli-ministers-to-discuss-independent-intelligence-review-body-under-netanyahu/00000193-0711-de12-adbb-8777eab80000,
Breitbart News,"J Street Fundraises over 'Nightmare Scenario' of Netanyahu, Trump Partnership","J Street, the George Soros-funded far-left organization that claims to be pro-Israel but typically opposes the Israeli government, is fundraising over what it calls a ""nightmare scenario"" of partnership between Israeli Prime Minister Benjamin Netanyahu and Pr…","J Street, the George Soros-funded far-left organization that claims to be pro-Israel but typically opposes the Israeli government, is fundraising over what it calls a “nightmare scenario” of partners… [+3116 chars]",https://www.breitbart.com/middle-east/2024/11/11/j-street-fundraises-over-nightmare-scenario-of-netanyahu-trump-partnership/,
Haaretz,Israel's former defense minister makes public appearance after being fired by Netanyahu,"Former Defense Minister Yoav Gallant was present at a weekend concert by one of Israel's leading music icons, prompting both a hearty round of applause and Twitter backlash","In one of his first public appearances since his dismissal by Israeli Prime Minister Benjamin Netanyahu, former Defense Minister Yoav Gallant was greeted with a standing ovation on Saturday night whe… [+75 chars]",https://www.haaretz.com/israel-news/2024-11-11/ty-article/.premium/israels-former-defense-minister-makes-public-appearance-after-being-fired-by-netanyahu/00000193-1af4-db8b-addf-5af4c3400000,
Haaretz,"Netanyahu asks to delay trial testimony to February, citing war constraints","Netanyahu's lawyers say he won't be ready to testify at the beginning of December as scheduled, due to 'a series of extraordinary events' that includes July's killing of Mohammed Deif and the hostage talks","Netanyahu's lawyers say he won't be ready to testify at the beginning of December as scheduled, due to 'a series of extraordinary events' that includes July's killing of Mohammed Deif and the hostage… [+5 chars]",https://www.haaretz.com/israel-news/2024-11-11/ty-article/.premium/netanyahu-asks-to-delay-trial-testimony-to-february-citing-war-constraints/00000193-1caa-d76b-afd7-bfbb735f0000,
Haaretz,Former army chief Moshe Ya'alon calls for civil disobedience to protest Netanyahu government,Rallies held across Israel to protest dismissal of Defense Minister Yoav Gallant and to call for a deal for the release of the hostages,"Former IDF chief and defense minister Moshe Ya'alon called for Israelis to expand their protests against the government of Prime Minister Benjamin Netanyahu ""to the point of civil disobedience and no… [+20 chars]",https://www.haaretz.com/israel-news/2024-11-07/ty-article/.premium/former-army-chief-moshe-yaalon-calls-for-civil-disobedience-to-protest-netanyahu-govt/00000193-03ed-de2c-a3bf-bffddf3f0000,
Haaretz,"With Trump in and Gallant out, Netanyahu is left with few constraints","Trump's record on Israel is more mixed than people tend to recall. This means praise and flattery are somewhat premature. Trump will put his own interests first, and they won't necessarily always be aligned with the expectations of Netanyahu's coalition","Prime Minister Benjamin Netanyahu estimated, hoped and believed that this would be the outcome a sweeping victory for Donald Trump in the U.S. presidential election. The consequences are likely to be… [+405 chars]",https://www.haaretz.com/israel-news/2024-11-07/ty-article/.premium/with-trump-in-and-gallant-out-netanyahu-is-left-with-few-constraints/00000193-02a0-d384-adbf-d3bb62fd0000,
Haaretz,Israel's top comedy show features sketch of Netanyahu asking public to forget his mistakes,"The show's season opener struck an uncharacteristically serious tone, with three sketches that were intended to make the audience think rather than laugh","Israel's satire show in the style of Saturday Night Live, Eretz Nehederet, returned for its 22nd season on Wednesday night with a sketch featuring Prime Minister Benjamin Netanyahu urging the Israeli… [+30 chars]",https://www.haaretz.com/israel-news/2024-11-07/ty-article/.premium/israels-top-comedy-show-features-sketch-of-netanyahu-asking-public-to-forget-his-mistakes/00000193-06fd-d8ad-a3ff-3efff1050000,
Haaretz,"Official: Police aim to limit scope of BibiLeaks probe, distance it from Netanyahu","A senior law enforcement official told Haaretz that tensions exist within the investigation into the leak of classified materials. Police, investigating alongside the Shin Bet, rejected claims, attributing them to a professional disagreement among authorities","A senior law enforcement official told Haaretz that tensions exist within the investigation into the leak of classified materials. Police, investigating alongside the Shin Bet, rejected claims, attri… [+59 chars]",https://www.haaretz.com/israel-news/2024-11-08/ty-article/.premium/official-police-aim-to-limit-scope-of-bibileaks-probe-distance-it-from-netanyahu/00000193-0bcd-dd35-a79f-6bffc4450000,
Haaretz,"In sign of growing strains, Netanyahu not invited to biggest Jewish-American confab of the year","Netanyahu not being invited to address the Jewish Federations of North America is a sign of how divisive a figure he has become in the U.S., even among Jewish organizations that have typically refrained from criticizing the Israeli prime minister and his gove…","For the first time in his many years of serving as prime minister of Israel, Benjamin Netanyahu has not been invited to address the annual conference of the Jewish Federations of North America, which… [+41 chars]",https://www.haaretz.com/israel-news/2024-11-09/ty-article/.premium/in-first-netanyahu-not-invited-to-biggest-jewish-american-confab-of-the-year/00000193-11f6-de12-adbb-93f7bdaf0000,
Haaretz,"Ousted Defense Chief Gallant: Israeli army achieved all Gaza objectives, Netanyahu alone decides on deal","Gallant urged the families of Israelis hostage in Gaza to continue pressuring the prime minister for a deal to release their loved ones, adding that there is no reason for Israel not to pursue an agreement","Fired Israeli Defense Minister Yoav Gallant told hostage families on Thursday that Prime Minister Benjamin Netanyahu's decision-making regarding a hostage deal ""is neither military nor political,"" an… [+99 chars]",https://www.haaretz.com/israel-news/2024-11-07/ty-article/.premium/ousted-dm-gallant-idf-achieved-all-gaza-objectives-netanyahu-alone-decides-on-deal/00000193-079b-dd35-a79f-6fbb2ab20000,
Haaretz,"'MBS was willing to go a long way toward Israel, but Netanyahu and his coalition have become unhinged'","There's a split-screen between Riyadh, where the Saudi Crown Prince accused Israel of genocide and called for the full recognition of Palestine, and Jerusalem, where far-right minister Bezalel Smotrich is prepping for annexation. Can the Trump administration …","Analysis | There's a split-screen between Riyadh, where the Saudi Crown Prince accused Israel of genocide and called for the full recognition of Palestine, and Jerusalem, where far-right minister Bez… [+118 chars]",https://www.haaretz.com/us-news/2024-11-13/ty-article/.premium/mbs-was-willing-to-go-a-long-way-toward-israel-but-netanyahu-has-become-unhinged/00000193-2219-d76b-afd7-a3991f260000,
